"source","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet"
"Twitter for iPhone","1323440225134301197","https://t.co/fKMVDC5vXT","Tue Nov 03 01:41:52 +0000 2020",12122,NA,56964,FALSE
"Twitter for iPhone","1323430341512622080","The Supreme Court decision on voting in Pennsylvania is a VERY dangerous one. It will allow rampant and unchecked cheating and will undermine our entire systems of laws. It will also induce violence in the streets. Something must be done!","Tue Nov 03 01:02:36 +0000 2020",0,NA,0,FALSE
"Twitter for iPhone","1323427944447070209","https://t.co/gsFSghkmdM https://t.co/09vZvRrS1V","Tue Nov 03 00:53:04 +0000 2020",14304,NA,79230,FALSE
"Twitter for iPhone","1323426413286952960","THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, get your family, get your neighbors and co-workers, and GET OUT AND VOTE! Together, WE will MAKE AMERICA GREAT AGAIN! https://t.co/r51nIlOrKx","Tue Nov 03 00:46:59 +0000 2020",18689,NA,85841,FALSE
"Twitter for iPhone","1323425512933523456","Over the next 4 years, we will teach our children to love our Country, honor our history, and always respect our great American Flag—and with God’s help, we will defend the right to life, religious liberty, and the right to KEEP AND BEAR ARMS! https://t.co/gsFSghkmdM","Tue Nov 03 00:43:24 +0000 2020",16479,NA,76171,FALSE
"Twitter for iPhone","1323425208255086592","For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!","Tue Nov 03 00:42:12 +0000 2020",38782,NA,185883,FALSE
"Twitter for iPhone","1323424836077670400","Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and turn Michigan, Minnesota, Wisconsin and the entire Midwest into a refugee camp. I am protecting your families and keeping Radical Islamic Terrorists OUT of our Country!","Tue Nov 03 00:40:43 +0000 2020",28054,NA,133909,FALSE
"Twitter for iPhone","1323424722911170560","A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politician who SOLD OUT Michigan to CHINA. Biden is the living embodiment of the decrepit and depraved political class that got rich bleeding America Dry!","Tue Nov 03 00:40:16 +0000 2020",23044,NA,112932,FALSE
"Twitter for iPhone","1323423893831536641","I just signed an executive order to teach our students PRO-AMERICAN Values! https://t.co/WjPo7Qgooz","Tue Nov 03 00:36:58 +0000 2020",17447,NA,91073,FALSE
"Twitter for iPhone","1323422929850372098","Sleepy Joe Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. Biden’s energy ban will send every state into crushing poverty, from Michigan, to Wisconsin to Arizona to Pennsylvania. https://t.co/gsFSghkmdM","Tue Nov 03 00:33:09 +0000 2020",9890,NA,46083,FALSE
"Twitter for iPhone","1323422500626288641","https://t.co/yxoigJdsMz","Tue Nov 03 00:31:26 +0000 2020",7608,NA,43842,FALSE
"Twitter for iPhone","1323394390446977024","Just landed in Traverse City, Michigan. Big crowd!","Mon Nov 02 22:39:44 +0000 2020",22045,NA,224480,FALSE
"Twitter for iPhone","1323390619570626560","¡Mi #AmericanDreamPlan es una promesa para los hispanoamericanos de impulsar una economía próspera, proveer oportunidades de educación para todos, preservar la libertad y apoyar la fe, la familia y la comunidad! https://t.co/RSuEyIFQ0W","Mon Nov 02 22:24:45 +0000 2020",18521,NA,90653,FALSE
"Twitter for iPhone","1323390300505690112","My #AmericanDreamPlan is a promise to Hispanic Americans to fuel a thriving economy, provide education opportunity for all, preserve freedom, and support faith, family, and community! 
https://t.co/5VPkbZPavC","Mon Nov 02 22:23:29 +0000 2020",14009,NA,72299,FALSE
"Twitter for iPhone","1323389514476302336","RT @ClayTravis: I am voting for @realDonaldTrump for president this year. Here’s why: https://t.co/5U5BjB5pZb","Mon Nov 02 22:20:22 +0000 2020",9927,NA,0,TRUE
"Twitter for iPhone","1323387597796900866","As Christians throughout this great Country celebrate All Souls Day, let’s remember those who went before us and built this great nation. May their legacy inspire us as we keep our nation what it has always been: blessed and great!","Mon Nov 02 22:12:45 +0000 2020",26459,NA,149657,FALSE
"Twitter for iPhone","1323381654451376133","For years you had a President who apologized for America – now you have a President who is standing up for America, and standing up for PENNSYLVANIA. Tomorrow, you have the power, with your vote, to save AMERICA! GET OUT AND VOTE!! #MAGA https://t.co/Sx0PBaplkJ","Mon Nov 02 21:49:08 +0000 2020",15024,NA,69198,FALSE
"Twitter for iPhone","1323380988379078657","With your VOTE, we will continue to cut your taxes and regs, support our police, support our military, protect your 2A, defend religious liberty &amp; ensure more products are proudly stamped MADE IN THE USA! Next year will be the greatest economic year in the history of our Country! https://t.co/xiOTYudYic","Mon Nov 02 21:46:29 +0000 2020",13879,NA,67720,FALSE
"Twitter for iPhone","1323377681996697601","...no future for America’s youth. A vote for Biden is a vote for Lockdowns, Layoffs and Misery. Get out and VOTE tomorrow! https://t.co/gsFSghkmdM","Mon Nov 02 21:33:21 +0000 2020",9703,"25073877",48508,FALSE
"Twitter for iPhone","1323377677974294530","Joe Biden is promising to delay the vaccine and turn America into a prison state—locking you in your home while letting far-left rioters roam free. The Biden Lockdown will mean no school, no graduations, no weddings, no Thanksgiving, no Christmas, no Fourth of July, and...","Mon Nov 02 21:33:20 +0000 2020",28816,NA,121384,FALSE
"Twitter for iPhone","1323376918620758022","If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSghkmdM https://t.co/eVdVbUUwPM","Mon Nov 02 21:30:19 +0000 2020",13091,NA,63534,FALSE
"Twitter for iPhone","1323375536488521738","Yesterday, I was thrilled to be endorsed by the Pittsburgh Post-Gazette, the first time the paper has endorsed a Republican for president in half a century. Thank you! #MAGA https://t.co/hwwazi2SQY","Mon Nov 02 21:24:49 +0000 2020",10191,NA,53685,FALSE
"Twitter for iPhone","1323375343571509249","...He was a cheerleader for NAFTA and China’s entry into the WTO. Pennsylvania lost half of its manufacturing jobs after those Biden Calamities. Joe Biden is a corrupt politician who SOLD OUT Pennsylvania to CHINA!","Mon Nov 02 21:24:03 +0000 2020",10675,"25073877",51902,FALSE
"Twitter for iPhone","1323375339540762625","Joe Biden is a globalist who spent 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He shuttered your steel mills, annihilated your coal jobs, and supported every disastrous trade deal for half a century...","Mon Nov 02 21:24:02 +0000 2020",24445,NA,110910,FALSE
"Twitter for iPhone","1323374386980753408","Joe Biden’s plan to BAN FRACKING is an Economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to Ban Fracking, Outlaw Mining, explode energy costs, and totally DESTROY Pennsylvania. Get out tomorrow and VOTE #TrumpPence2020! https://t.co/niFJw558En","Mon Nov 02 21:20:15 +0000 2020",8760,NA,40290,FALSE
"Twitter for iPhone","1323373963725152258","https://t.co/cnRzJEwXKO","Mon Nov 02 21:18:34 +0000 2020",6748,NA,37413,FALSE
"Twitter for iPhone","1323373698376716290","THANK YOU PENNSYLVANIA!
https://t.co/pI55IZbmJ1","Mon Nov 02 21:17:31 +0000 2020",9706,NA,55326,FALSE
"Twitter for iPhone","1323346474348896256","I gave Maine everything that Obama/Biden took away from it. 5000 square miles, Lobster, Fishing, ended tariffs from China and E.U. and much more. Vote Trump Maine!","Mon Nov 02 19:29:20 +0000 2020",19401,NA,103644,FALSE
"Twitter for iPhone","1323345318528741377","Landing in Scranton, Pennsylvania!","Mon Nov 02 19:24:45 +0000 2020",13747,NA,146335,FALSE
"Twitter for iPhone","1323344710023471116","Just signed an order to establish the 1776 Commission. We will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools!","Mon Nov 02 19:22:20 +0000 2020",54915,NA,266707,FALSE
"Twitter for iPhone","1323342308922843143","Joe Biden is bought and paid for by Big Tech, Big Media, Big Donors, and powerful special interests. They are desperate for him to win because they own him, they control him, and they know he will always do their bidding! https://t.co/gsFSghkmdM https://t.co/7zJvOFACWz","Mon Nov 02 19:12:47 +0000 2020",13589,NA,60282,FALSE
"Twitter for iPhone","1323340413579726848","The Depraved Swamp have been trying to stop me – because they know I don’t answer to THEM – I answer only to YOU. Together, we will defeat the corrupt establishment, we will DETHRONE the failed political class, we will drain the Washington Swamp &amp; we will SAVE THE AMERICAN DREAM!","Mon Nov 02 19:05:15 +0000 2020",32075,NA,132009,FALSE
"Twitter for iPhone","1323336076568588288","Biden will RAISE YOUR TAXES (Biggest increase ever!).","Mon Nov 02 18:48:01 +0000 2020",22584,NA,137362,FALSE
"Twitter for iPhone","1323335185035747330","Biden NEVER named his list of Supreme Court Justices. Never even said whether or not he was going to Pack the Court. So how do you vote for this guy?","Mon Nov 02 18:44:29 +0000 2020",18626,NA,108854,FALSE
"Twitter for iPhone","1323334544272084998","MAKE AMERICA GREAT AGAIN!
https://t.co/gsFSghkmdM https://t.co/390duZCB6P","Mon Nov 02 18:41:56 +0000 2020",21865,NA,92586,FALSE
"Twitter for iPhone","1323332899471413248","We have more Cases because we have more Testing!","Mon Nov 02 18:35:24 +0000 2020",30573,NA,293233,FALSE
"Twitter for iPhone","1323330829557374976","https://t.co/RkRbEQcLpW","Mon Nov 02 18:27:10 +0000 2020",7535,NA,40249,FALSE
"Twitter for iPhone","1323330770199408640","Biden can never negotiate with China. They would own the U.S. if he were ever President!","Mon Nov 02 18:26:56 +0000 2020",26984,NA,167455,FALSE
"Twitter for iPhone","1323330751128084483","https://t.co/JNQQOwmP7B","Mon Nov 02 18:26:52 +0000 2020",6006,NA,33719,FALSE
"Twitter for iPhone","1323330683197116418","https://t.co/zvfI1eOKj6","Mon Nov 02 18:26:35 +0000 2020",6204,NA,36119,FALSE
"Twitter for iPhone","1323330601953431554","...our noble history, heritage &amp; heroes; and ANTIFA, the rioters, looters, Marxists, &amp; left-wing extremists. THEY ALL SUPPORT JOE BIDEN!","Mon Nov 02 18:26:16 +0000 2020",9533,"25073877",45809,FALSE
"Twitter for iPhone","1323330597813735425","...that killed our fellow citizens with illegal drugs, gangs &amp; crime; The far-left Democrats that ruined our public schools, depleted our inner cities, defunded our police, &amp; demeaned your sacred faith &amp; values; The Anti-American radicals defaming...","Mon Nov 02 18:26:15 +0000 2020",9703,"25073877",49044,FALSE
"Twitter for iPhone","1323330590867861505","Every corrupt force in American life that betrayed you and hurt your are supporting Joe Biden: The failed establishment that started the disastrous foreign wars; The career politicians that offshored your industries &amp; decimated your factories; The open borders lobbyists...","Mon Nov 02 18:26:13 +0000 2020",17838,NA,74915,FALSE
"Twitter for iPhone","1323329590174035975","THANK YOU NORTH CAROLINA!
https://t.co/zeRFGhMQqd","Mon Nov 02 18:22:15 +0000 2020",7599,NA,43601,FALSE
"Twitter for iPhone","1323328330821558277","I PREPAID Millions of Dollars in FEDERAL INCOME TAXES!","Mon Nov 02 18:17:14 +0000 2020",21929,NA,160757,FALSE
"Twitter for iPhone","1323327227358973952","“No President in history has done more for OHIO than President Trump.”","Mon Nov 02 18:12:51 +0000 2020",16641,NA,126892,FALSE
"Twitter for iPhone","1323326204384964608","Biden was a pathetic laughing stock all over Washington for the horrible way he handled the H1N1 Swine Flu. Even his own Chief of Staff said he didn’t know what he was doing!","Mon Nov 02 18:08:47 +0000 2020",16949,NA,93624,FALSE
"Twitter for iPhone","1323304926005452801","Texas, Pennsylvania:
 Biden is against Second Amendment and Fracking. Please remember!","Mon Nov 02 16:44:14 +0000 2020",23780,NA,129549,FALSE
"Twitter for iPhone","1323303465469108224","Landing in North Carolina. See you soon!","Mon Nov 02 16:38:26 +0000 2020",14647,NA,158138,FALSE
"Twitter for iPhone","1323299035697078272","On my way to North Carolina. Big crowds, see you in a little while! https://t.co/gsFSghkmdM","Mon Nov 02 16:20:50 +0000 2020",8580,NA,55600,FALSE
"Twitter for iPhone","1323298865815146499","RT @realDonaldTrump: .@RandyFeenstra will be an outstanding Congressman for the State of Iowa! He will Fight for our Farmers, help us Build…","Mon Nov 02 16:20:09 +0000 2020",10214,NA,0,TRUE
"Twitter for iPhone","1323298829375078401","RT @realDonaldTrump: David Young (@YoungForIowa) is a champion for Iowa! He helped us pass the Trump Tax Cuts and he will always fight for…","Mon Nov 02 16:20:01 +0000 2020",10319,NA,0,TRUE
"Twitter for iPhone","1323298798442074114","RT @realDonaldTrump: Dr. Mariannette Miller-Meeks (@MillerMeeks) will do a great job in Congress for Iowa! A Doctor and Veteran, she will D…","Mon Nov 02 16:19:53 +0000 2020",8833,NA,0,TRUE
"Twitter for iPhone","1323298767651692546","RT @realDonaldTrump: Ashley Hinson (@hinsonashley) will be a tremendous advocate for the People of Iowa! She will fight for our Military, V…","Mon Nov 02 16:19:46 +0000 2020",10344,NA,0,TRUE
"Twitter for iPhone","1323298729957445632","RT @realDonaldTrump: Few people have ever fought as strongly for Iowa as Senator @JoniErnst! A combat Veteran, her service to Iowa and our…","Mon Nov 02 16:19:37 +0000 2020",14549,NA,0,TRUE
"Twitter for iPhone","1323298649661706240","RT @realDonaldTrump: Senator @SteveDaines is doing a tremendous job for the people of Montana! He just helped me pass the Great American Ou…","Mon Nov 02 16:19:18 +0000 2020",16155,NA,0,TRUE
"Twitter for iPhone","1323296508654080000","West Virginia, Get Out and Vote for Patrick Morrisey for Attorney General! He has my Complete and Total Endorsement! https://t.co/paz9zrmeFJ","Mon Nov 02 16:10:47 +0000 2020",8676,NA,43865,FALSE
"Twitter for iPhone","1323295686323019776","RT @ByronYork: Allegheny County councilman in Pennsylvania: 'I'm an elected official. I have had at least a dozen Democratic elected offici…","Mon Nov 02 16:07:31 +0000 2020",12147,NA,0,TRUE
"Twitter for iPhone","1323289454371549185","RT @IngrahamAngle: I doubt we will ever see another political figure in American life who turns out these crowds.  Hard to see how this doe…","Mon Nov 02 15:42:46 +0000 2020",21649,NA,0,TRUE
"Twitter for iPhone","1323283153805484032","This story is FALSE. They did nothing wrong. But the ANTIFA Anarchists, Rioters and Looters, who have caused so much harm and destruction in Democrat run cities, are being seriously looked at! https://t.co/3pmbMllPWS","Mon Nov 02 15:17:43 +0000 2020",22588,NA,94587,FALSE
"Twitter for iPhone","1323266453576056836","Good Morning! Let’s #MAGA! 
https://t.co/gsFSghkmdM https://t.co/MF4A9aDG0R","Mon Nov 02 14:11:22 +0000 2020",16961,NA,77745,FALSE
"Twitter for iPhone","1323251437883805696","As long as I’m in office, NEBRASKA, MICHIGAN, MINNESOTA, and OHIO will bounce back Bigger and Better than ever before! Early Vote polls close today in these Great States and we need YOU to get out and VOTE! Together, we’ll MAKE AMERICA GREAT AGAIN!! https://t.co/7KiL8PyWqG","Mon Nov 02 13:11:42 +0000 2020",16087,NA,81400,FALSE
"Twitter for iPhone","1323155810910982145","...As I said at the debate – “Will you remember that Texas?Pennsylvania? Ohio? New Mexico?” I will always protect American Energy and American Jobs! Get out and VOTE #MAGA!","Mon Nov 02 06:51:43 +0000 2020",17152,"25073877",96571,FALSE
